elapsed_seconds,aggregate_compiler_rss_bytes,active_compilers
506.356,1750040576,1
506.416,1751482368,1
506.470,1753300992,1
506.529,1753530368,1
506.586,1753759744,1
506.644,1755316224,1
506.704,1758035968,1
506.760,1759805440,1
506.814,1761804288,1
506.870,1763835904,1
506.929,1765408768,1
506.989,1768701952,1
507.045,1770274816,1
507.104,1771618304,1
507.162,1773387776,1
507.220,1774829568,1
507.281,1776369664,1
507.337,1777532928,1
507.394,1778188288,1
507.454,1780006912,1
507.514,1781301248,1
507.575,1783808000,1
507.629,1785528320,1
507.685,1789231104,1
507.745,1790197760,1
507.804,1792196608,1
507.864,1798946816,1
507.920,1803354112,1
507.979,1804320768,1
508.034,1804369920,1
508.095,1804779520,1
508.155,1804779520,1
508.215,1804795904,1
508.270,1804812288,1
508.331,1804812288,1
508.391,1804812288,1
508.451,1804812288,1
508.511,1804828672,1
508.571,1804828672,1
508.629,1804845056,1
508.687,1804943360,1
508.747,1805041664,1
508.804,1805041664,1
508.864,1805041664,1
508.924,1805271040,1
508.984,1805697024,1
509.037,1805697024,1
509.095,1805910016,1
509.148,1805910016,1
509.204,1807794176,1
509.260,1808252928,1
509.320,1808531456,1
509.381,1811152896,1
509.437,1811562496,1
509.495,1811562496,1
509.553,1811578880,1
509.604,1811677184,1
509.656,1812299776,1
509.715,1812725760,1
509.767,1813315584,1
509.827,1814315008,1
509.887,1814904832,1
509.948,1817837568,1
510.008,1821327360,1
510.061,1821671424,1
510.120,1824784384,1
510.179,1827848192,1
510.237,1829863424,1
510.295,1831223296,1
510.356,1831403520,1
510.407,1831436288,1
510.464,1831452672,1
510.523,1832550400,1
510.584,1835139072,1
510.644,1838202880,1
510.695,1839562752,1
510.749,1839628288,1
510.804,1840234496,1
510.862,1840693248,1
510.922,1841676288,1
510.982,1842511872,1
511.037,1843363840,1
511.089,1848066048,1
511.145,1848934400,1
511.206,1848999936,1
511.262,1848999936,1
511.318,1849442304,1
511.370,1852817408,1
511.421,1853472768,1
511.481,1853833216,1
511.542,1855275008,1
511.595,1858060288,1
511.654,1860485120,1
511.710,1865056256,1
511.770,1865449472,1
511.827,1866727424,1
511.879,1867300864,1
511.937,1869692928,1
511.994,1869791232,1
512.045,1870594048,1
512.102,1871675392,1
512.162,1873756160,1
512.220,1873887232,1
512.277,1874821120,1
512.329,1876508672,1
512.389,1877573632,1
512.445,1880309760,1
512.503,1881260032,1
512.562,1882144768,1
512.622,1883406336,1
512.678,1883471872,1
512.735,1883488256,1
512.794,1883668480,1
512.844,1884110848,1
512.895,1885192192,1
512.956,1888698368,1
513.016,1889206272,1
513.076,1890222080,1
513.129,1891926016,1
513.187,1894678528,1
513.245,1896906752,1
513.305,1899069440,1
513.366,1901084672,1
513.420,1901494272,1
513.480,1902084096,1
513.537,1903509504,1
513.594,1905147904,1
513.644,1906327552,1
513.704,1907326976,1
513.761,1909145600,1
513.819,1912291328,1
513.870,1914011648,1
513.928,1914912768,1
513.988,1916993536,1
514.045,1917927424,1
514.106,1919385600,1
514.166,1921581056,1
514.226,1924759552,1
514.279,1926479872,1
514.337,1929969664,1
514.394,1930149888,1
514.454,1930182656,1
514.512,1930182656,1
514.569,1930592256,1
514.620,1932673024,1
514.677,1934032896,1
514.737,1934753792,1
514.795,1934966784,1
514.854,1935310848,1
514.912,1938784256,1
514.972,1939193856,1
515.027,1939193856,1
515.087,1939374080,1
515.147,1942388736,1
515.207,1946353664,1
515.267,1947615232,1
515.320,1947680768,1
515.379,1949335552,1
515.435,1953333248,1
515.495,1953447936,1
515.552,1954234368,1
515.612,1957756928,1
515.673,1957888000,1
515.729,1958084608,1
515.787,1958100992,1
515.847,1958592512,1
515.904,1958985728,1
515.962,1959231488,1
516.022,1960427520,1
516.082,1960607744,1
516.143,1961000960,1
516.195,1961754624,1
516.245,1965047808,1
516.303,1965211648,1
516.363,1966243840,1
516.423,1968701440,1
516.479,1969192960,1
516.535,1969274880,1
516.595,1972191232,1
516.656,1976139776,1
516.715,1979056128,1
516.773,1980612608,1
516.833,1981775872,1
516.894,1983528960,1
516.944,1985167360,1
517.002,1986592768,1
517.054,1988608000,1
517.114,1988788224,1
517.170,1989656576,1
517.227,1992589312,1
517.285,1995145216,1
517.337,1996767232,1
517.390,1997012992,1
517.450,1998471168,1
517.510,1999405056,1
517.570,2001207296,1
517.631,2002157568,1
517.691,2004631552,1
517.748,2005516288,1
517.808,2007302144,1
517.869,2013315072,1
517.920,2014330880,1
517.972,2014330880,1
518.032,2014347264,1
518.087,2014347264,1
518.145,2014363648,1
518.197,2014363648,1
518.252,2014429184,1
518.306,2014429184,1
518.366,2014609408,1
518.426,2014855168,1
518.486,2015838208,1
518.537,2016018432,1
518.597,2016100352,1
518.657,2018295808,1
518.717,2020540416,1
518.770,2022506496,1
518.831,2024325120,1
518.891,2027634688,1
518.951,2030452736,1
519.011,2032664576,1
519.064,2034499584,1
519.120,2035482624,1
519.181,2036793344,1
519.237,2036940800,1
519.292,2037858304,1
519.345,2039840768,1
519.404,2041561088,1
519.462,2042232832,1
519.522,2043887616,1
519.582,2045411328,1
519.643,2048655360,1
519.698,2049064960,1
519.754,2049785856,1
519.812,2052718592,1
519.867,2055405568,1
519.920,2057355264,1
519.977,2057551872,1
520.029,2057568256,1
520.085,2057568256,1
520.137,2057568256,1
520.197,2058272768,1
520.254,2058371072,1
520.313,2058485760,1
520.370,2058518528,1
520.428,2058731520,1
520.479,2059206656,1
520.537,2059862016,1
520.593,2061058048,1
520.653,2062680064,1
520.714,2065072128,1
520.774,2068004864,1
520.829,2069790720,1
520.887,2070577152,1
520.945,2072297472,1
521.006,2074607616,1
521.066,2076966912,1
521.120,2077933568,1
521.179,2078818304,1
521.239,2082373632,1
521.299,2083618816,1
521.357,2084077568,1
521.412,2084110336,1
521.470,2084110336,1
521.529,2084225024,1
521.589,2084372480,1
521.644,2084618240,1
521.700,2084782080,1
521.754,2084798464,1
521.814,2085896192,1
521.870,2087731200,1
521.931,2088566784,1
521.987,2090057728,1
522.044,2091679744,1
522.095,2094465024,1
522.154,2095972352,1
522.214,2096857088,1
522.273,2098987008,1
522.332,2100232192,1
522.390,2102575104,1
522.450,2106753024,1
522.505,2107129856,1
522.565,2107424768,1
522.621,2107670528,1
522.681,2107785216,1
522.741,2108522496,1
522.797,2110095360,1
522.857,2112356352,1
522.915,2113077248,1
522.975,2114748416,1
523.035,2115665920,1
523.095,2117746688,1
523.153,2119401472,1
523.212,2122268672,1
523.270,2125742080,1
523.328,2127347712,1
523.387,2130051072,1
523.445,2130051072,1
523.504,2130051072,1
523.562,2130116608,1
523.622,2130165760,1
523.679,2130182144,1
523.737,2130182144,1
523.795,2130231296,1
523.853,2130231296,1
523.912,2131017728,1
523.970,2134687744,1
524.028,2136981504,1
524.079,2139160576,1
524.139,2141175808,1
524.195,2141995008,1
524.252,2144436224,1
524.303,2149941248,1
524.362,2149990400,1
524.422,2150105088,1
524.482,2151481344,1
524.540,2153283584,1
524.596,2154348544,1
524.653,2155249664,1
524.706,2158297088,1
524.767,2166358016,1
524.820,2166423552,1
524.881,2166472704,1
524.940,2166472704,1
525.000,2166472704,1
525.060,2166571008,1
525.121,2166833152,1
525.179,2166849536,1
525.237,2167439360,1
525.297,2169700352,1
525.357,2169765888,1
525.415,2170732544,1
525.473,2172649472,1
525.533,2175533056,1
525.594,2177908736,1
525.645,2180431872,1
525.704,2182168576,1
525.762,2183954432,1
525.822,2185625600,1
525.879,2187100160,1
525.939,2189803520,1
525.999,2189885440,1
526.059,2189885440,1
526.112,2190016512,1
526.169,2190884864,1
526.227,2190966784,1
526.285,2190983168,1
526.344,2191114240,1
526.404,2191425536,1
526.464,2191441920,1
526.520,2191441920,1
526.573,2191474688,1
526.627,2192605184,1
526.688,2194571264,1
526.748,2197061632,1
526.806,2198601728,1
526.865,2200731648,1
526.923,2201993216,1
526.982,2203942912,1
527.042,2206646272,1
527.102,2207727616,1
527.153,2209333248,1
527.212,2212511744,1
527.272,2213101568,1
527.332,2213396480,1
527.387,2214838272,1
527.447,2215460864,1
527.504,2215477248,1
527.562,2215624704,1
527.620,2218278912,1
527.679,2218491904,1
527.739,2223439872,1
527.799,2223439872,1
527.859,2223521792,1
527.920,2223554560,1
527.970,2223816704,1
528.028,2223964160,1
528.087,2224242688,1
528.145,2228256768,1
528.204,2235744256,1
528.261,2242543616,1
528.312,2248556544,1
528.369,2255552512,1
528.420,2258796544,1
528.481,2261614592,1
528.541,2261614592,1
528.595,2261614592,1
528.655,2261614592,1
528.712,2261614592,1
528.770,2262171648,1
528.827,2272133120,1
528.887,2283716608,1
528.946,2296676352,1
529.006,2303164416,1
529.064,2319220736,1
529.120,2330329088,1
529.177,2339389440,1
529.235,2357985280,1
529.295,2357985280,1
529.354,0,1
529.410,0,0
529.469,1212416,3
529.529,208863232,3
529.589,298614784,3
529.645,358744064,3
529.705,427474944,3
529.765,486342656,3
529.823,536739840,3
529.879,585465856,3
529.939,629817344,3
529.999,674971648,3
530.054,715931648,3
530.114,759726080,3
530.173,811319296,3
530.229,837976064,3
530.289,866664448,3
530.345,901726208,3
530.406,935493632,3
530.466,982745088,3
530.520,1015627776,3
530.580,1048690688,3
530.631,1079590912,3
530.691,1108164608,3
530.745,1135280128,3
530.805,1164230656,3
530.865,1193771008,3
530.920,1220689920,3
530.977,1250705408,3
531.028,1276248064,3
531.088,1354514432,3
531.145,1950138368,3
531.204,2689286144,3
531.255,3418193920,3
531.312,3893428224,3
531.372,4156293120,3
531.429,4206477312,3
531.481,4280844288,3
531.540,4386111488,3
531.600,4445044736,3
531.661,4514922496,3
531.721,4642668544,3
531.779,4727373824,3
531.839,4758470656,3
531.895,4785324032,3
531.955,4801101824,3
532.016,4810948608,3
532.076,4821581824,3
532.136,4834672640,3
532.187,3254108160,3
532.246,3259957248,2
532.304,3265445888,2
532.360,3276374016,2
532.421,3277373440,2
532.479,3279306752,2
532.539,3281010688,2
532.599,3283746816,2
532.654,1646067712,2
532.708,1648590848,1
532.770,1652408320,2
532.830,1732739072,2
532.890,1766309888,2
532.948,1794408448,2
533.004,1817001984,2
533.064,1838235648,2
533.121,1858338816,2
533.181,1876131840,2
533.241,1893023744,2
533.295,1910243328,2
533.356,1926299648,2
533.412,1949581312,2
533.470,1960869888,2
533.531,1974255616,2
533.591,1991540736,2
533.651,2004811776,2
533.711,2021638144,2
533.762,2030927872,2
533.820,2043805696,2
533.879,2057224192,2
533.939,2068103168,2
533.999,2078097408,2
534.053,2087288832,2
534.114,2097938432,2
534.170,2107146240,2
534.230,2119073792,2
534.287,2129559552,2
534.338,2138882048,2
534.398,2297462784,2
534.458,2513010688,2
534.514,2819866624,2
534.574,2992881664,2
534.634,3106717696,2
534.694,3123675136,2
534.755,3145793536,2
534.814,3188916224,2
534.870,3213819904,2
534.930,3227271168,2
534.987,3284860928,2
535.047,3312320512,2
535.098,3321364480,2
535.154,3331407872,2
535.205,3341238272,2
535.262,3347939328,2
535.322,3350790144,2
535.382,3352231936,2
535.437,3355000832,2
535.497,3357802496,2
535.557,3361898496,2
535.612,3365240832,2
535.672,3369910272,2
535.731,3373039616,2
535.789,3382067200,2
535.842,3383771136,2
535.902,3386146816,2
535.954,3387998208,2
536.010,3389538304,2
536.069,3391373312,2
536.130,3392716800,2
536.190,3397074944,2
536.248,3400105984,2
536.308,3402235904,2
536.359,3404087296,2
536.420,3411017728,2
536.471,3419422720,2
536.529,3422814208,2
536.587,3423272960,2
536.646,3424059392,2
536.697,3430924288,2
536.757,3432202240,2
536.815,3434430464,2
536.875,3434545152,2
536.935,3434594304,2
536.986,3434790912,2
537.037,3435036672,2
537.092,3435053056,2
537.145,3435134976,2
537.197,3435216896,2
537.252,3435216896,2
537.304,3435216896,2
537.361,3435249664,2
537.412,3435347968,2
537.468,3435823104,2
537.527,3437527040,2
537.579,3439214592,2
537.637,3440787456,2
537.698,3443376128,2
537.754,3446882304,2
537.811,3447750656,2
537.870,3448782848,2
537.928,3449454592,2
537.980,3450028032,2
538.040,3451617280,2
538.100,3452813312,2
538.160,3454533632,2
538.220,3456991232,2
538.279,3461398528,2
538.331,3462152192,2
538.391,3462168576,2
538.446,3462168576,2
538.506,3462168576,2
538.562,3462774784,2
538.620,3466559488,2
538.680,1782661120,2
538.739,1782956032,1
538.800,1783119872,1
538.854,1783365632,1
538.910,1783676928,1
538.970,1783742464,1
539.031,1783742464,1
539.087,1783971840,1
539.147,1784184832,1
539.198,1784266752,1
539.258,1786281984,1
539.312,1788444672,1
539.370,1789280256,1
539.428,1794867200,1
539.487,1796259840,1
539.545,1799012352,1
539.606,1799012352,1
539.662,1799012352,1
539.720,1799012352,1
539.777,1799012352,1
539.837,1799094272,1
539.897,1802551296,1
539.956,1803042816,1
540.012,1803288576,1
540.063,1803370496,1
540.120,1803386880,1
540.176,1803419648,1
540.233,1803468800,1
540.286,1803583488,1
540.345,1804238848,1
540.403,1804910592,1
540.453,1804910592,1
540.512,1805271040,1
540.570,1805287424,1
540.630,1805778944,1
540.687,1807351808,1
540.745,1809186816,1
540.805,1810038784,1
540.862,1811841024,1
540.920,1813430272,1
540.980,1815396352,1
541.041,1818853376,1
541.095,1819475968,1
541.152,1819590656,1
541.212,1820033024,1
541.270,1820311552,1
541.329,1820557312,1
541.379,1821048832,1
541.437,1825095680,1
541.491,1827487744,1
541.545,1829404672,1
541.605,1830600704,1
541.666,1830649856,1
541.726,1832271872,1
541.778,1832992768,1
541.830,1836154880,1
541.891,1836285952,1
541.945,1836433408,1
542.005,1839972352,1
542.066,1842462720,1
542.120,1846345728,1
542.180,1849409536,1
542.237,1853341696,1
542.295,1856815104,1
542.355,1859928064,1
542.412,1863598080,1
542.470,1866072064,1
542.530,1867857920,1
542.591,1870004224,1
542.651,1871314944,1
542.711,1873018880,1
542.762,1874657280,1
542.822,1876803584,1
542.882,1880408064,1
542.943,1880752128,1
543.003,1881505792,1
543.063,1883439104,1
543.122,1884585984,1
543.182,1886863360,1
543.237,1887846400,1
543.297,1888731136,1
543.357,1889107968,1
543.418,1890353152,1
543.470,1891401728,1
543.531,1893662720,1
543.587,1894105088,1
543.646,1895088128,1
543.703,1897938944,1
543.760,1899986944,1
543.820,1900953600,1
543.878,1902739456,1
543.937,1903575040,1
543.995,1905377280,1
544.053,1907179520,1
544.112,1909309440,1
544.170,1910341632,1
544.230,1915404288,1
544.290,1915715584,1
544.345,1919320064,1
544.405,1921466368,1
544.462,1922252800,1
544.520,1922482176,1
544.579,1922744320,1
544.637,1922760704,1
544.697,1922809856,1
544.756,1922826240,1
544.812,1922826240,1
544.872,1922842624,1
544.932,1922859008,1
544.993,1922875392,1
545.045,1922875392,1
545.104,1922875392,1
545.164,1922875392,1
545.223,1922875392,1
545.278,1922940928,1
545.337,1922940928,1
545.394,1922940928,1
545.453,1923121152,1
545.505,1923350528,1
545.562,1928904704,1
545.612,1932935168,1
545.672,1936097280,1
545.728,1936130048,1
545.787,1937276928,1
545.844,1957249024,1
545.895,1977073664,1
545.952,1982644224,1
546.005,0,1
546.056,0,0
546.119,1458176,4
546.179,276447232,4
546.231,383041536,4
546.287,458309632,4
546.347,552894464,4
546.403,628637696,4
546.460,695615488,4
546.518,769376256,4
546.578,836517888,4
546.639,897548288,4
546.699,962314240,4
546.759,1023574016,4
546.812,1082769408,4
546.872,1129775104,4
546.932,1170767872,4
546.993,1219969024,4
547.051,1266024448,4
547.111,1328939008,4
547.171,1378893824,4
547.232,1431420928,4
547.287,1469022208,4
547.347,1508671488,4
547.407,1549631488,4
547.467,1591672832,4
547.527,1630617600,4
547.587,1675640832,4
547.647,1718321152,4
547.703,1756004352,4
547.764,2729377792,4
547.820,3917266944,4
547.880,4667310080,4
547.937,5594677248,4
547.997,5626822656,4
548.053,5717753856,4
548.114,5867110400,4
548.174,5962596352,4
548.228,6027264000,4
548.282,6109626368,4
548.340,6313623552,4
548.400,6397034496,4
548.460,6425280512,4
548.521,6441205760,4
548.581,6452101120,4
548.637,6468829184,4
548.698,6485884928,4
548.757,6495043584,4
548.817,6510166016,4
548.877,6517735424,4
548.928,6524387328,4
548.989,6534807552,4
549.049,6545195008,4
549.103,6552125440,4
549.164,6563430400,4
549.220,6572343296,4
549.280,6578503680,4
549.341,6588989440,4
549.395,6600753152,4
549.452,6608338944,4
549.512,6618693632,4
549.572,6624903168,4
549.628,6630146048,4
549.689,6636650496,4
549.745,6643761152,4
549.805,6652739584,4
549.861,6660702208,4
549.922,6671368192,4
549.978,6684704768,4
550.039,6690586624,4
550.099,6695321600,4
550.155,6698188800,4
550.216,6702202880,4
550.276,6706937856,4
550.328,6718259200,4
550.389,6723731456,4
550.449,6727155712,4
550.509,6728679424,4
550.562,5050810368,4
550.623,5051006976,3
550.680,5052432384,4
550.741,5135908864,4
550.795,3484975104,4
550.856,3513368576,3
550.916,3537616896,3
550.976,3559571456,3
551.037,3579822080,3
551.097,3596451840,3
551.153,3613294592,3
551.214,3644014592,3
551.275,1948991488,2
551.328,1959428096,2
551.389,1971306496,2
551.445,1982627840,2
551.496,1993015296,2
551.554,2004467712,2
551.614,2023407616,2
551.674,2035924992,2
551.731,2049572864,2
551.787,2060353536,2
551.845,2071363584,2
551.900,2081603584,2
551.956,2092318720,2
552.015,2103164928,2
552.073,2112831488,2
552.131,2124988416,2
552.190,2136539136,2
552.248,2146385920,2
552.307,2404925440,2
552.362,2698248192,2
552.420,2884337664,2
552.478,3110223872,2
552.537,3115745280,2
552.595,3139321856,2
552.652,3167600640,2
552.703,3195895808,2
552.762,3217506304,2
552.816,3228778496,2
552.870,3285123072,2
552.931,3308388352,2
552.991,3313483776,2
553.045,3322904576,2
553.097,3326754816,2
553.157,3330867200,2
553.212,3333046272,2
553.271,3336011776,2
553.331,3338944512,2
553.387,3343187968,2
553.447,3347005440,2
553.503,3350315008,2
553.563,3352920064,2
553.620,3355705344,2
553.679,3361095680,2
553.737,3364208640,2
553.795,3374907392,2
553.853,3379658752,2
553.903,3384557568,2
553.960,3403841536,2
554.010,3407577088,2
554.062,3409215488,2
554.120,3411099648,2
554.179,3411476480,2
554.237,3411836928,2
554.294,3412344832,2
554.345,3412344832,2
554.404,3413262336,2
554.462,3415703552,2
554.519,3417227264,2
554.579,3418456064,2
554.639,3419881472,2
554.695,3421995008,2
554.755,3425615872,2
554.816,3427450880,2
554.870,3428073472,2
554.929,3428974592,2
554.987,3430121472,2
555.045,3430187008,2
555.105,3430596608,2
555.165,3432382464,2
555.225,3432546304,2
555.285,3433201664,2
555.337,3435216896,2
555.397,3435954176,2
555.453,3435954176,2
555.514,3435954176,2
555.574,3435954176,2
555.634,3436724224,2
555.694,3437740032,2
555.746,3440033792,2
555.806,3454779392,2
555.866,1687764992,2
555.927,1687814144,1
555.981,1689468928,3
556.042,1837350912,3
556.100,1896579072,3
556.153,1936556032,3
556.214,1982349312,3
556.274,2023735296,3
556.331,2061189120,3
556.392,2100805632,3
556.452,2133426176,3
556.503,2160689152,3
556.564,2193948672,3
556.624,2228600832,3
556.678,2252767232,3
556.739,2274164736,3
556.795,2303164416,3
556.853,2326675456,3
556.914,2353790976,3
556.974,2382364672,3
557.028,2404745216,3
557.089,2427961344,3
557.145,2449670144,3
557.198,2472198144,3
557.256,2492792832,3
557.315,2512699392,3
557.373,2532982784,3
557.431,2563670016,3
557.490,2585493504,3
557.548,2605006848,3
557.603,3029942272,3
557.664,3584704512,3
557.724,4007657472,3
557.784,4512514048,3
557.839,4534091776,3
557.899,4580655104,3
557.953,4628463616,3
558.014,4698308608,3
558.070,4740841472,3
558.130,4777394176,3
558.191,4888444928,3
558.245,4925767680,3
558.305,4943511552,3
558.365,4952227840,3
558.423,4957028352,3
558.481,4961026048,3
558.540,4961452032,3
558.595,4963467264,3
558.655,4967514112,3
558.712,4971528192,3
558.772,4983914496,3
558.828,4987944960,3
558.889,5003313152,3
558.945,3263823872,3
559.005,3275784192,2
559.062,3281534976,3
559.122,3364782080,3
559.182,3397255168,3
559.242,3425828864,3
559.295,3446980608,3
559.355,3467313152,3
559.416,3492872192,3
559.470,3510435840,3
559.530,3527753728,3
559.587,3544629248,3
559.647,3561570304,3
559.703,3580346368,3
559.764,3596877824,3
559.824,3608215552,3
559.884,3621568512,3
559.944,3636133888,3
560.003,3653222400,3
560.064,3666214912,3
560.124,3680501760,3
560.184,3691610112,3
560.244,3702784000,3
560.305,3716513792,3
560.362,2061762560,3
560.423,2072576000,2
560.480,2084864000,3
560.540,2178613248,3
560.601,2220883968,3
560.653,2426814464,3
560.714,2701459456,3
560.770,2976399360,3
560.830,3228237824,3
560.890,3293036544,3
560.943,3327361024,3
561.003,3371614208,3
561.064,3424796672,3
561.124,3462447104,3
561.184,3498835968,3
561.237,3560243200,3
561.297,3592093696,3
561.357,3614883840,3
561.412,3632627712,3
561.470,3645898752,3
561.530,3659874304,3
561.587,3672866816,3
561.647,3686694912,3
561.703,3697786880,3
561.764,3711778816,3
561.824,3730112512,3
561.878,3743776768,3
561.939,3756195840,3
561.995,3770318848,3
562.055,3958341632,3
562.116,4195516416,3
562.176,4463476736,3
562.228,4629430272,3
562.289,4743561216,3
562.349,4767219712,3
562.405,4791336960,3
562.466,4830429184,3
562.520,4854710272,3
562.580,4870160384,3
562.641,4931829760,3
562.701,4958715904,3
562.761,4975001600,3
562.821,4983930880,3
562.881,4986454016,3
562.937,4989403136,3
562.997,4993056768,3
563.056,4999692288,3
563.112,5004148736,3
563.172,5008293888,3
563.228,5014437888,3
563.289,5017026560,3
563.345,5019467776,3
563.405,5021892608,3
563.466,5023858688,3
563.519,5026594816,3
563.579,5028528128,3
563.637,5030199296,3
563.697,5030690816,3
563.757,5038211072,3
563.813,5043175424,3
563.870,3325886464,3
563.931,3327688704,2
563.993,3329835008,3
564.054,3410706432,3
564.114,3445112832,3
564.174,3472474112,3
564.228,3495395328,3
564.289,1832484864,3
564.346,1851277312,2
564.405,1867628544,3
564.466,1965883392,3
564.526,2013020160,3
564.586,2058829824,3
564.637,432439296,3
564.698,463028224,2
564.757,492503040,3
564.812,595820544,3
564.872,655998976,3
564.928,711901184,3
564.989,762675200,3
565.045,804716544,3
565.105,852213760,3
565.165,889831424,3
565.220,923271168,3
565.280,961773568,3
565.337,1000210432,3
565.397,1025736704,3
565.456,1060519936,3
565.516,1091698688,3
565.570,1124007936,3
565.630,1347469312,3
565.687,1640464384,3
565.747,1882275840,3
565.803,2173894656,3
565.863,2200305664,3
565.924,2248212480,3
565.974,2476965888,3
566.034,2776875008,3
566.095,3040641024,3
566.145,3262070784,3
566.205,3406397440,3
566.262,3452764160,3
566.322,3669622784,3
566.378,3914842112,3
566.439,4235395072,3
566.495,4415782912,3
566.555,4587159552,3
566.615,4635230208,3
566.675,4670390272,3
566.728,4715954176,3
566.788,4742594560,3
566.848,4761059328,3
566.903,4819107840,3
566.964,4848156672,3
567.024,4860297216,3
567.078,4881088512,3
567.139,4892524544,3
567.195,4905451520,3
567.255,4913856512,3
567.315,4921688064,3
567.376,4926259200,3
567.436,4933140480,3
567.495,4938661888,3
567.555,4942610432,3
567.612,4947394560,3
567.672,4953636864,3
567.728,3306307584,3
567.790,3307274240,2
567.852,3309092864,3
567.912,3389227008,3
567.972,3420749824,3
568.028,3446538240,3
568.089,3470737408,3
568.149,3491561472,3
568.209,3512893440,3
568.262,3527016448,3
568.322,3543285760,3
568.382,3559194624,3
568.437,3572809728,3
568.497,3590127616,3
568.557,3600646144,3
568.612,3610787840,3
568.664,3622060032,3
568.720,3633266688,3
568.780,3652321280,3
568.837,3666903040,3
568.895,3682320384,3
568.955,3700490240,3
569.010,3711598592,3
569.062,3721216000,3
569.122,3740762112,3
569.182,3753099264,3
569.242,3765059584,3
569.295,3776937984,3
569.355,3787620352,3
569.412,3802398720,3
569.473,2331639808,2
569.530,2567897088,3
569.587,2909945856,3
569.647,3145400320,3
569.707,3249160192,3
569.763,3290841088,3
569.820,3333455872,3
569.880,3393552384,3
569.937,3431727104,3
569.997,3469000704,3
570.057,3540566016,3
570.117,3581722624,3
570.178,3601678336,3
570.237,3616980992,3
570.293,3630792704,3
570.354,3648651264,3
570.414,3663822848,3
570.473,3683008512,3
570.531,3697721344,3
570.588,3712237568,3
570.649,3728687104,3
570.709,3739828224,3
570.762,3749855232,3
570.820,3762913280,3
570.872,3772841984,3
570.933,3786063872,3
570.993,3800252416,3
571.045,3812179968,3
571.105,3957587968,3
571.165,4182802432,3
571.224,4508614656,3
571.280,4682153984,3
571.337,4802330624,3
571.397,4818534400,3
571.453,4841865216,3
571.514,4883693568,3
571.570,4908269568,3
571.630,4924981248,3
571.681,4971167744,3
571.741,5009293312,3
571.802,5018910720,3
571.853,5027463168,3
571.914,5032181760,3
571.974,5034639360,3
572.034,5045403648,3
572.087,5052235776,3
572.147,5056151552,3
572.203,5058625536,3
572.264,5063344128,3
572.324,5065195520,3
572.378,5068292096,3
572.439,5073190912,3
572.495,5075107840,3
572.555,5077532672,3
572.615,5080285184,3
572.672,5081907200,3
572.732,5088657408,3
572.793,5089886208,3
572.853,5092261888,3
572.910,5102288896,3
572.968,3353362432,3
573.021,3355066368,2
573.084,3361128448,4
573.137,3500621824,4
573.197,3566239744,4
573.257,3617554432,4
573.317,3667673088,4
573.378,3705487360,4
573.428,3735486464,4
573.489,3774578688,4
573.549,3806674944,4
573.609,3834675200,4
573.669,3866116096,4
573.730,3896688640,4
573.787,3925639168,4
573.847,3949166592,4
573.903,3977248768,4
573.964,3996254208,4
574.024,4020748288,4
574.078,4043096064,4
574.139,4075552768,4
574.192,4096704512,4
574.245,4118626304,4
574.305,4140761088,4
574.362,4163338240,4
574.422,4199710720,4
574.483,2499379200,3
574.537,2518990848,3
574.597,2541322240,3
574.653,2562637824,3
574.712,2583887872,3
574.772,2927050752,3
574.832,3369123840,3
574.892,3957882880,3
574.948,4293640192,3
575.009,4520706048,3
575.067,4553736192,3
575.127,4604559360,3
575.187,4680630272,3
575.246,4727439360,3
575.303,4749099008,3
575.363,4872912896,3
575.423,4914462720,3
575.481,4934615040,3
575.540,4942872576,3
575.598,4959535104,3
575.654,4968710144,3
575.714,4976623616,3
575.770,4986519552,3
575.830,4991565824,3
575.887,5000724480,3
575.947,5005688832,3
576.003,5011603456,3
576.063,5018648576,3
576.124,5029036032,3
576.184,5035327488,3
576.244,5039587328,3
576.295,5043961856,3
576.355,3402285056,3
576.413,3403595776,2
576.467,3406495744,4
576.527,3554476032,4
576.587,3615408128,4
576.645,3658891264,4
576.702,3702996992,4
576.762,3745857536,4
576.822,3788193792,4
576.882,3831726080,4
576.937,3863166976,4
576.997,3894984704,4
577.057,3927539712,4
577.117,3963600896,4
577.170,3986538496,4
577.230,4012589056,4
577.290,4040622080,4
577.351,4072079360,4
577.411,4096671744,4
577.465,4145676288,4
577.525,2369159168,4
577.579,2388754432,3
577.640,2412232704,3
577.695,2433761280,3
577.755,2455617536,3
577.812,2476195840,3
577.872,2496856064,3
577.932,2517385216,3
577.987,2536783872,3
578.047,2558345216,3
578.103,2577760256,3
578.163,3056074752,3
578.218,3590832128,3
578.270,3956310016,3
578.330,4440113152,3
578.390,4512350208,3
578.445,4551458816,3
578.505,4607492096,3
578.565,4685119488,3
578.626,4732436480,3
578.686,4766859264,3
578.746,4880957440,3
578.807,4922605568,3
578.862,4936400896,3
578.914,4944003072,3
578.970,4950114304,3
579.030,4953178112,3
579.087,4960256000,3
579.147,4969529344,3
579.203,4978147328,3
579.264,4982177792,3
579.320,4987142144,3
579.377,4988583936,3
579.437,4994596864,3
579.497,5001101312,3
579.557,5008932864,3
579.612,5015748608,3
579.672,5022236672,3
579.732,5029232640,3
579.792,5049434112,3
579.845,3326427136,3
579.906,3327279104,2
579.970,3333046272,4
580.030,3490021376,4
580.091,3551444992,4
